"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0040029","GO:0040029","epigenetic regulation of gene expression","37/2353","230/28891",5.18701111592505e-05,0.000444046248214996,0.000279401446223557,"Hmgb1/Gpx1/Hdac2/H3f3a/Mettl23/Eif1/Hat1/Cenpv/Cbx3/Ubr5/Dicer1/Hcfc1/Atf7ip/Ubr2/Tpr/Gsk3b/Kmt2d/Ep300/Tet1/Hdac9/Mecp2/Meg3/Pcgf5/Atrx/Hdac6/Ddb1/Kmt2a/Trip12/Ezh1/Lcor/Znfx1/Baz2a/Jarid2/Dnmt3a/L3mbtl1/Phf8/Pcgf3",37
"GO:0006356","GO:0006356","regulation of transcription by RNA polymerase I","13/2353","46/28891",5.27793079932079e-05,0.000451192363535731,0.000283897903436111,"Dek/Pwp1/Ubtf/Atf4/Wdr43/Mtor/Crebbp/Dhx33/Baz2a/Ercc6/Sf3b1/Phf8/Baz1b",13
"GO:0086004","GO:0086004","regulation of cardiac muscle cell contraction","12/2353","40/28891",5.3343269346466e-05,0.000454730739112419,0.000286124309485893,"Sumo1/Sri/Bin1/Ryr2/Akap9/Akap6/Cacna1c/Fgf13/Pde4b/Ank2/Pde4d/Atp2a2",12
"GO:1904262","GO:1904262","negative regulation of TORC1 signaling","12/2353","40/28891",5.3343269346466e-05,0.000454730739112419,0.000286124309485893,"Ube2w/Ube2n/Atm/Sesn3/Prkaa2/Deptor/Ube3a/Ywhag/Szt2/Rnf152/Tsc2/Tsc1",12
"GO:0006513","GO:0006513","protein monoubiquitination","15/2353","59/28891",5.60698225834286e-05,0.000476632811610323,0.000299905465741141,"Ube2w/Pdcd6/Rbx1/Ube2d3/Tsg101/Huwe1/Cbl/Fancm/Ube4b/Nedd4/Pcgf5/Wdr48/Rnf152/Nedd4l/Pcgf3",15
"GO:0035306","GO:0035306","positive regulation of dephosphorylation","15/2353","59/28891",5.60698225834286e-05,0.000476632811610323,0.000299905465741141,"Calm2/Ppia/Igbp1/Cnep1r1/Pin1/Rpl5/Nsmf/Mtmr9/Ppp1r12a/Camta1/Ppargc1b/Ppp1r7/Magi2/Mef2c/Ambra1",15
"GO:0006120","GO:0006120","mitochondrial electron transport, NADH to ubiquinone","10/2353","29/28891",5.94920051937398e-05,0.00050430915171924,0.000317319889314566,"Ndufv2/Ndufc2/Ndufa7/Ndufs8/Ndufs7/Ndufb8/Dld/Ndufs3/Ndufb9/Iscu",10
"GO:0010996","GO:0010996","response to auditory stimulus","10/2353","29/28891",5.94920051937398e-05,0.00050430915171924,0.000317319889314566,"Ptn/Kcnq3/Atp8a2/D130043K22Rik/Htt/Cntnap2/Nrxn1/AU040320/Kcnq2/Abl2",10
"GO:0060038","GO:0060038","cardiac muscle cell proliferation","16/2353","66/28891",5.99881091245831e-05,0.000507804370676115,0.000319519140485688,"Hdac2/Rbpj/Bmpr1a/Gja1/Erbb4/Myh10/Apc/Tenm4/Nrg1/Ncam1/Pten/Mef2c/Vgll4/Arid2/Jarid2/Mapk1",16
"GO:0099518","GO:0099518","vesicle cytoskeletal trafficking","17/2353","73/28891",6.17226982025119e-05,0.000521759098752336,0.00032829969256067,"Ap3s1/Dtnbp1/Syt4/Bloc1s2/Kif1a/Kif1b/Htt/Myo5a/Ccdc186/Tanc2/Myo5c/Mecp2/Ap3b2/Fyco1/Rasgrp1/Madd/Dync1i1",17
"GO:0015844","GO:0015844","monoamine transport","23/2353","117/28891",6.21782359906987e-05,0.000524877838913127,0.000330262056874801,"Sdhd/Pcp4/Cartpt/Vip/Snca/Dtnbp1/Tor1a/Slc18b1/Syt4/Syt1/Myo5a/Syt11/Kcna2/Cadps/Grm2/Htr1a/Nisch/Mecp2/Syt7/Nos1/Syt10/Htr2a/Chrna7",23
"GO:0001881","GO:0001881","receptor recycling","14/2353","53/28891",6.25188938178961e-05,0.000525557580347113,0.0003306897617377,"Chmp5/Anxa2/Pex2/Pex6/Snca/Nsf/Usp9x/Als2/Lmtk2/Gria1/Sorl1/Arfgef2/Psen2/Gria3",14
"GO:0031103","GO:0031103","axon regeneration","14/2353","53/28891",6.25188938178961e-05,0.000525557580347113,0.0003306897617377,"Ptn/D130043K22Rik/Tnr/Epha4/Lrp1/Mtr/Xylt1/Nrg1/Igf1r/Neo1/Pten/Ptprs/Ptprf/Braf",14
"GO:0090659","GO:0090659","walking behavior","14/2353","53/28891",6.25188938178961e-05,0.000525557580347113,0.0003306897617377,"Ndufs4/Uchl3/Klhl1/Kcnj10/Kcnma1/Cntnap2/Epha4/Cacna1c/Scn8a/Hipk2/Agtpbp1/Atg7/Abl2/Pcdh15",14
"GO:0014051","GO:0014051","gamma-aminobutyric acid secretion","8/2353","19/28891",6.37555841114443e-05,0.000532262527960694,0.000334908628730989,"Pak1/Sv2a/Htr1a/Apba1/Slc6a1/Nf1/Grik1/Ntsr1",8
"GO:0031340","GO:0031340","positive regulation of vesicle fusion","8/2353","19/28891",6.37555841114443e-05,0.000532262527960694,0.000334908628730989,"Snca/Cacna1b/Syt1/Rimbp2/Syt7/Erc1/C2cd5/Prrt2",8
"GO:0031630","GO:0031630","regulation of synaptic vesicle fusion to presynaptic active zone membrane","8/2353","19/28891",6.37555841114443e-05,0.000532262527960694,0.000334908628730989,"Cplx3/Cacna1b/Syt1/Rimbp2/Cplx2/Syt7/Erc1/Prrt2",8
"GO:1901632","GO:1901632","regulation of synaptic vesicle membrane organization","8/2353","19/28891",6.37555841114443e-05,0.000532262527960694,0.000334908628730989,"Cplx3/Cacna1b/Syt1/Rimbp2/Cplx2/Syt7/Erc1/Prrt2",8
"GO:1905874","GO:1905874","regulation of postsynaptic density organization","8/2353","19/28891",6.37555841114443e-05,0.000532262527960694,0.000334908628730989,"Cript/Cdh2/Ptprd/Nrxn1/Abi3bp/Lrrtm1/Ptprs/Grid2",8
"GO:0060562","GO:0060562","epithelial tube morphogenesis","55/2353","395/28891",6.6142532482548e-05,0.000551430384287103,0.0003469693697014,"Ppp1ca/Rhoa/Rps7/Aldh1a2/Mmp14/Bsg/Rbpj/Smo/Ift57/Gja1/Bmp7/Lgr4/Ctsh/Gna13/Pak1/Ctsz/Hes5/Ryr2/Csmd1/Hectd1/Dicer1/Epha4/Ift172/Mib1/Slit2/Cc2d2a/Pkd1/Sema5a/Fzd3/Robo1/Opa1/Pgr/Epha7/Adamts16/Mthfr/Plxnd1/Setd2/Sema3e/Fat4/Ar/Med12/Med1/Dvl3/Nrp1/Ptch1/Arid1a/Mef2c/Fmn1/Abl2/C2cd3/Kif26b/Megf8/Tsc2/Tsc1/Enah",55
"GO:0006820","GO:0006820","monoatomic anion transport","28/2353","157/28891",6.62724267433418e-05,0.000551754366059608,0.000347173224538935,"Car2/Vdac3/Vdac2/Slc22a6/Abcb1b/Lrrc8b/Mtor/Lrrc8c/Gabrb1/Tcaf1/Grm5/Slc12a6/Clcn5/Slc4a8/Gabrb2/Slc6a1/Slc4a10/Slc4a3/Gabra2/Slc5a6/Slc12a5/Hk1/Slc17a5/Clcn6/Ano8/Gabrg3/Gabrb3/Lrrc8a",28
"GO:0007628","GO:0007628","adult walking behavior","13/2353","47/28891",6.75527756444003e-05,0.000561642487216337,0.000353394998425619,"Ndufs4/Uchl3/Klhl1/Kcnj10/Kcnma1/Epha4/Cacna1c/Scn8a/Hipk2/Agtpbp1/Atg7/Abl2/Pcdh15",13
"GO:0006099","GO:0006099","tricarboxylic acid cycle","11/2353","35/28891",6.77495265984614e-05,0.000562506685908595,0.00035393876693039,"Ndufs4/Mdh1/Sdhd/Suclg2/Suclg1/Pdhb/Sdhaf2/Sucla2/Fh1/Idh1/Acly",11
"GO:0032259","GO:0032259","methylation","42/2353","277/28891",6.91848813943574e-05,0.000573638257361423,0.000360942940876603,"Ndufaf5/Ftsj1/Mettl9/Lcmt1/Nsun2/Mettl23/Prmt1/Tyms/Trmt2b/Mis18a/Zcchc4/Thumpd3/Slc25a26/Mettl22/Emg1/Trmt10c/Kmt2c/Hcfc1/Ash1l/Nsd1/Mtr/Atf7ip/Kmt2e/Kmt2d/Zc3h13/Ilf3/Tet1/Setd5/Mecp2/Meg3/Setd2/Thada/Cmtr1/Setd1b/Kmt2a/Smyd3/Alkbh8/Ezh1/Baz2a/Mecom/Dnmt3a/Prdm11",42
"GO:0031589","GO:0031589","cell-substrate adhesion","52/2353","368/28891",7.02573402029632e-05,0.000581734616079454,0.000366037307384722,"S100a10/Ptn/Rhoa/Cdc42/Mmp14/Itga5/Cd63/Rac1/Spp1/P4hb/Crk/Fbln1/Lgals1/Hsd17b12/Fzd7/Ephb1/Col1a1/Tnfrsf12a/Thbs1/Itga4/Macf1/Clasp1/Itgb8/Dicer1/Utrn/Lrp1/Abi3bp/Gsk3b/Clasp2/Pik3r1/Spock2/Tiam1/L1cam/Cdh13/Iqgap1/Itga3/Sema3e/Nf1/Dnm2/Pten/Nrp1/Fmn1/Ptprz1/Trpm7/Spock1/Rreb1/Mkln1/Prkce/Pcsk5/Tsc1/Slk/Braf",52
"GO:0016241","GO:0016241","regulation of macroautophagy","23/2353","118/28891",7.13535665678549e-05,0.000589201589874344,0.000370735654202407,"Bnip3l/Slc25a5/Rab12/Fez1/Atg12/Scoc/Vps13c/Mtor/Htt/Vps13d/Pik3r4/Rnf31/Sesn3/Lrsam1/Lzts1/Prkaa2/Fyco1/Hdac6/Ambra1/Tecpr1/Tsc2/Tom1/Tsc1",23
"GO:0031398","GO:0031398","positive regulation of protein ubiquitination","23/2353","118/28891",7.13535665678549e-05,0.000589201589874344,0.000370735654202407,"Pin1/Derl1/Sphk1/Cry1/Hspbp1/Ube2v2/Pdcd6/Npm1/Rbx1/Ube2n/Ndfip1/Commd1/Gabarap/Mycbp2/Huwe1/Fancm/Gsk3b/Wfs1/Ube3a/Pten/Arrb1/Rnf111/Amer1",23
"GO:0060261","GO:0060261","positive regulation of transcription initiation by RNA polymerase II","16/2353","67/28891",7.29018283918707e-05,0.000600350518862946,0.000377750749805131,"Med21/Sub1/Psmc6/Taf9/Taf12/Taf13/Med6/Med4/Taf11/Med28/Med13/Med23/Med12/Med1/Cand1/Ercc6",16
"GO:0061337","GO:0061337","cardiac conduction","16/2353","67/28891",7.29018283918707e-05,0.000600350518862946,0.000377750749805131,"Gja1/Sri/Bin1/Cacna2d1/Ryr2/Akap9/Cacna1c/Slc8a1/Cacnb2/Cacna1d/Kcnn2/Ank2/Slc4a3/Slc9a1/Pde4d/Abcc9",16
"GO:0031397","GO:0031397","negative regulation of protein ubiquitination","18/2353","81/28891",7.32931107308567e-05,0.000602753791234359,0.000379262929626357,"Ppia/Rpl5/Rps7/Rpl11/Rps3/Cry1/Ubxn1/Dnaja1/Vps28/Bag5/Rpl23/Gtpbp4/Mtor/Gnl3l/Psen2/Gclc/Arrb1/Prkce",18
"GO:0045921","GO:0045921","positive regulation of exocytosis","21/2353","103/28891",7.35661023972727e-05,0.000604179060474078,0.00038015973325534,"Sdcbp/S100a10/Anxa2/Lamp1/Snca/Stx4a/Syt4/Tsg101/Clasp1/Syt1/Cadps/Clasp2/Slc4a8/Stxbp5/Stxbp1/Syt7/Syt10/Ap1g1/Exph5/Nlgn1/Dnm1l",21
"GO:0010761","GO:0010761","fibroblast migration","17/2353","74/28891",7.41084801738135e-05,0.000606988511261464,0.000381927487439155,"Rac1/Hyal2/Actr3/Gna13/Pak1/Thbs1/Apc/Arid5b/Slc8a1/Plec/Clasp2/Iqgap1/Akap12/Tsc2/Prkce/Tns1/Braf",17
"GO:2000144","GO:2000144","positive regulation of DNA-templated transcription initiation","17/2353","74/28891",7.41084801738135e-05,0.000606988511261464,0.000381927487439155,"Med21/Sub1/Psmc6/Taf9/Taf12/Taf13/Med6/Med4/Taf11/Med28/Setx/Med13/Med23/Med12/Med1/Cand1/Ercc6",17
"GO:0120161","GO:0120161","regulation of cold-induced thermogenesis","27/2353","150/28891",7.52938238493811e-05,0.000615864866870579,0.000387512641247685,"Rheb/G0s2/Sfxn5/Rbpj/Hadh/Prlr/Acot13/Fh1/Gja1/Atf4/Fabp5/Lgr4/Lnpep/Dync1h1/Ksr2/Dock7/Apc/Ppargc1b/Map2k6/Prkab2/Mfn2/Grb10/Slc25a44/Igf1r/Nr1d1/Bscl2/Alms1",27
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","52/2353","369/28891",7.54286723461318e-05,0.000616136365350276,0.000387683472705399,"Zfp91/Ppia/Pdcd10/Ppp2ca/Cd24a/Rap1a/Rhoa/Cartpt/Rps3/Ppp2r3c/Jtb/Prlr/Xrcc6/Npm1/Snca/Syap1/Pak1/Camk1/Il34/Thbs1/Reln/Atp2b4/Mtor/Tenm1/Akap6/Adra1a/Epha4/Kit/Slc8a2/Grm5/Als2/Nrxn1/Pkd1/Ppp1r9a/Rapgef2/Nrg1/Robo1/Tiam1/Wdr59/Map2k6/Iqgap1/Prox1/Dvl3/Insr/Mef2c/Strada/Rasgrp1/Egfr/Il6ra/Agrn/Adcy8/Htr2a",52
"GO:0007059","GO:0007059","chromosome segregation","57/2353","416/28891",7.70695880622394e-05,0.000628692830747285,0.000395584214138264,"Smarcd3/Chmp5/Ube2b/Rhoa/Cdc42/Chmp1b/Nudc/Rps3/Cdc16/Bccip/Lcmt1/Slc25a5/Mis18a/Zwint/Gtf2b/Smarce1/Rnf4/Ncaph2/Actr3/Psmg2/Nup37/Smc6/Dync1h1/Usp9x/Clasp1/Cpeb1/Ncor1/Dicer1/Apc/Cit/Tpr/Atm/Nipbl/Clasp2/Anapc1/Bcl7a/Ppp1r7/Dis3l2/Pten/Tubgcp6/Arid1a/Hecw2/Ncapg2/Pum1/Ddb1/Cltc/Smarcc2/Fmn2/Ncapd3/Aaas/Arid2/Haus5/Numa1/Pcid2/Arid1b/Baz1b/Tubgcp3",57
"GO:0034599","GO:0034599","cellular response to oxidative stress","38/2353","243/28891",7.72222280932537e-05,0.000629091296334961,0.000395834935458204,"Chchd2/Ppia/Pdcd10/Prdx3/Hdac2/Prdx1/Rwdd1/Zfp277/Sphk1/Rps3/Pex2/Cst3/Arl6ip5/Msra/Mpv17/Fbln5/Snca/Stk25/Stx4a/Atf4/Eif2s1/Pex13/Gpr37l1/Tbc1d24/Slc8a1/Setx/Atm/Ep300/Ppargc1b/Foxo3/Prkaa2/Trpm2/Atg7/Hdac6/Egfr/Atp2a2/Tsc1/Mapk1",38
"GO:0071709","GO:0071709","membrane assembly","14/2353","54/28891",7.81208693077769e-05,0.00063555783741535,0.000399903793008938,"Chmp5/S100a10/Chmp1b/Stx4a/Dmkn/Cdh2/Ptprd/Nrxn1/Sptbn1/Ank3/Nlgn3/Magi2/Pten/Nlgn1",14
"GO:0007029","GO:0007029","endoplasmic reticulum organization","20/2353","96/28891",7.88315531274795e-05,0.000640479951079964,0.000403000870581146,"Vapa/Emc2/Emc4/Polr2m/Stx18/Arl6ip1/Emc3/Mmgt1/Tmco1/Emc7/Htt/Myo5a/Smpd4/Sec16a/Rtn3/Mia3/Zfyve27/Sec31a/Esyt2/Emc1",20
"GO:0006937","GO:0006937","regulation of muscle contraction","29/2353","167/28891",8.14767531519853e-05,0.000660201338040351,0.00041540990243406,"Sumo1/Calm2/Rhoa/Rgs2/Sphk1/Grcc10/Sri/Tnnc1/Bin1/Ryr2/Dock4/Akap9/Kcnma1/Akap6/Adra1a/Kit/Cacna1c/Slc8a1/Ryr1/Fgf13/Atp2b1/Pde4b/Ank2/Chrm3/Slc9a1/Pde4d/Tacr3/Atp2a2/Agrn",29
"GO:0031099","GO:0031099","regeneration","29/2353","167/28891",8.14767531519853e-05,0.000660201338040351,0.00041540990243406,"Gpx1/Akirin1/Ptn/Naca/Cd9/Gja1/Fzd7/Erbb4/D130043K22Rik/Tnr/Matn2/Dicer1/Epha4/Lrp1/Itpr1/Mtr/Xylt1/Nrg1/Lifr/Med1/Igf1r/Neo1/Pten/Bcl9/Ezh1/Egfr/Ptprs/Ptprf/Braf",29
"GO:0010657","GO:0010657","muscle cell apoptotic process","23/2353","119/28891",8.17182984929329e-05,0.000661274508899421,0.000416085159777803,"Mff/Eif5a/Npm1/Naca/Atf4/Il12a/Erbb4/Pde1a/Dicer1/Gsk3b/Nrg1/Pik3r1/Mfn2/Lifr/Gria4/Atg7/Igf1r/Pten/Ambra1/Slc7a5/Arrb1/Camk2a/Atp2a2",23
"GO:0022010","GO:0022010","central nervous system myelination","10/2353","30/28891",8.27445903346106e-05,0.000667796221062682,0.000420188731911548,"Kcnj10/Hes5/Cntnap2/Tenm4/Cntn1/Ncstn/Cntnap1/Abca2/Pten/Ckap5",10
"GO:0032291","GO:0032291","axon ensheathment in central nervous system","10/2353","30/28891",8.27445903346106e-05,0.000667796221062682,0.000420188731911548,"Kcnj10/Hes5/Cntnap2/Tenm4/Cntn1/Ncstn/Cntnap1/Abca2/Pten/Ckap5",10
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","59/2353","436/28891",8.28972281608442e-05,0.000668138430695314,0.000420404056028469,"Bud31/Sumo1/Ppia/Prdx3/Hdac2/Rwdd1/Lamtor5/Rpl11/Sphk1/Rps3/Hr/Psma6/Mturn/Ppp2cb/Smo/Npm1/Tax1bp1/Cebpg/Ube2n/Ptgis/Sri/Commd1/Cops5/Siva1/Foxj1/Otulin/Hmgn3/Reln/Pura/Kit/Ralgapa1/Arid5b/Kat6a/Adcy1/Dhx9/Pkd1/Crebbp/Ep300/Wfs1/Cacna1d/Med13/Ppargc1b/Epha5/Rnf31/Hipk2/Jmy/Prox1/Ar/Igf1r/Pten/Ptch1/Dhx33/Cd200/Erc1/Arrb1/Camk2a/Adcy8/Neurod2/Mapk1",59
"GO:0042147","GO:0042147","retrograde transport, endosome to Golgi","19/2353","89/28891",8.33944883852391e-05,0.000671253644227004,0.000422364201327632,"Vti1b/Snx6/Snx2/Vps29/Arfip1/Snx3/Ap1s1/Snx5/Heatr5b/Prepl/Tbc1d5/Ric1/Gbf1/Cltc/Erc1/Trappc10/Stx16/Gcc2/Rgp1",19
"GO:0033138","GO:0033138","positive regulation of peptidyl-serine phosphorylation","24/2353","127/28891",8.39515944113232e-05,0.000673445607750352,0.000423743422030328,"Pdcd10/Pfn2/Araf/Snca/Pak1/Bcar3/Atp2b4/Akap9/Tenm1/Dock7/Nrxn1/Fnip2/Eif4g1/Hdac6/Nos1/Smyd3/Arrb1/Egfr/Ercc6/Oprd1/Sh2d3c/Braf/Chrna7/Tnks1bp1",24
"GO:0007216","GO:0007216","G protein-coupled glutamate receptor signaling pathway","7/2353","15/28891",8.43334790104796e-05,0.000673445607750352,0.000423743422030328,"Grm5/Grm1/Grm2/Grm8/Grm7/Homer2/Grid2ip",7
"GO:0032793","GO:0032793","positive regulation of CREB transcription factor activity","7/2353","15/28891",8.43334790104796e-05,0.000673445607750352,0.000423743422030328,"Reln/Adcy1/Crebbp/Cacna1d/Epha5/Cd200/Adcy8",7
"GO:0048681","GO:0048681","negative regulation of axon regeneration","7/2353","15/28891",8.43334790104796e-05,0.000673445607750352,0.000423743422030328,"D130043K22Rik/Tnr/Epha4/Xylt1/Neo1/Pten/Ptprs",7
"GO:0099151","GO:0099151","regulation of postsynaptic density assembly","7/2353","15/28891",8.43334790104796e-05,0.000673445607750352,0.000423743422030328,"Cript/Ptprd/Nrxn1/Abi3bp/Lrrtm1/Ptprs/Grid2",7
"GO:1900153","GO:1900153","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","7/2353","15/28891",8.43334790104796e-05,0.000673445607750352,0.000423743422030328,"Cnot7/Nanos1/Tnrc6b/Tnrc6c/Cnot1/Ago2/Cpeb3",7
"GO:0010812","GO:0010812","negative regulation of cell-substrate adhesion","15/2353","61/28891",8.48824216646143e-05,0.000675160574421558,0.000424822508206793,"Rhoa/Mmp14/Fbln1/Lgals1/Fzd7/Col1a1/Thbs1/Lrp1/Clasp2/Pik3r1/Sema3e/Nf1/Pten/Ptprz1/Spock1",15
"GO:0044091","GO:0044091","membrane biogenesis","15/2353","61/28891",8.48824216646143e-05,0.000675160574421558,0.000424822508206793,"Chmp5/S100a10/Chmp1b/Stx4a/Dmkn/Cdh2/Ptprd/Nrxn1/Sptbn1/Ank3/Nlgn3/Magi2/Pten/Exoc4/Nlgn1",15
"GO:0044380","GO:0044380","protein localization to cytoskeleton","15/2353","61/28891",8.48824216646143e-05,0.000675160574421558,0.000424822508206793,"Cep83/Cript/Htt/Cep350/Apc/Golgb1/Gsk3b/Ttbk2/Map1a/Hook3/C2cd3/Pcm1/Numa1/Htr2a/Mark4",15
"GO:0005978","GO:0005978","glycogen biosynthetic process","13/2353","48/28891",8.57820002134896e-05,0.000680529716353352,0.000428200863562239,"Ppp1cb/Ppp1ca/Ptges3/Igf2/Ppp1r3c/Ppp1r3d/Ugp2/Phkg2/Mtor/Dyrk2/Grb10/Nr1d1/Insr",13
"GO:0009250","GO:0009250","glucan biosynthetic process","13/2353","48/28891",8.57820002134896e-05,0.000680529716353352,0.000428200863562239,"Ppp1cb/Ppp1ca/Ptges3/Igf2/Ppp1r3c/Ppp1r3d/Ugp2/Phkg2/Mtor/Dyrk2/Grb10/Nr1d1/Insr",13
"GO:1904377","GO:1904377","positive regulation of protein localization to cell periphery","17/2353","75/28891",8.86300233937938e-05,0.000702204669006254,0.000441839112150966,"Gnai1/Snca/Stx4a/Actr3/Commd1/Atp2b4/Myo5a/Lrp1/Rab11fip2/Nrxn1/Sptbn1/Dpp6/Grip1/Eif4g1/Itga3/Egfr/Numa1",17
"GO:0014059","GO:0014059","regulation of dopamine secretion","12/2353","42/28891",9.05913988286628e-05,0.000716807399870137,0.000451027398593164,"Pcp4/Snca/Dtnbp1/Syt4/Syt1/Myo5a/Syt11/Kcna2/Grm2/Syt7/Syt10/Htr2a",12
"GO:0051937","GO:0051937","catecholamine transport","20/2353","97/28891",9.1792941560922e-05,0.000725367690744131,0.000456413679098635,"Sdhd/Pcp4/Cartpt/Vip/Snca/Dtnbp1/Tor1a/Syt4/Syt1/Myo5a/Syt11/Kcna2/Cadps/Grm2/Nisch/Mecp2/Syt7/Syt10/Htr2a/Chrna7",20
"GO:0008037","GO:0008037","cell recognition","28/2353","160/28891",9.33048771476934e-05,0.000735223499184913,0.00046261512127527,"Cct3/Pla2g5/Cct5/Colec12/Cct6a/Cd9/Cct8/Vdac2/Ephb1/Nrcam/Dscam/Cntnap2/Epha4/Robo2/Sema5a/Robo1/Ubap2l/L1cam/Celsr3/Plxnd1/Ncam1/Nrp1/Ptprz1/Mypn/Tub/Megf8/Dock2/Myo18a",28
"GO:0010508","GO:0010508","positive regulation of autophagy","28/2353","160/28891",9.33048771476934e-05,0.000735223499184913,0.00046261512127527,"Hmgb1/Tmem59/Bnip3l/Smo/Slc25a5/Atg101/Rab12/Svip/Scoc/Htt/Vps13d/Gsk3b/Rnf31/Sesn3/Foxo3/Lrsam1/Setd2/Prkaa2/Fyco1/Deptor/Atg7/Fbxo7/Rnf152/Ambra1/Tsc2/Tom1/Tsc1/Usp20",28
"GO:1903076","GO:1903076","regulation of protein localization to plasma membrane","23/2353","120/28891",9.34040743066133e-05,0.000735223499184913,0.00046261512127527,"Vti1b/Mmp14/Tmem59/Stx8/Stx4a/Actr3/Commd1/Cdh1/Atp2b4/Hectd1/Myo5a/Lrp1/Rab11fip2/Nrxn1/Sptbn1/Dpp6/Pik3r1/Grip1/Itga3/Ar/Cltc/Egfr/Camk2a",23
"GO:0045050","GO:0045050","protein insertion into ER membrane by stop-transfer membrane-anchor sequence","6/2353","11/28891",9.35403771782234e-05,0.000735341408660457,0.000462689311921228,"Emc2/Emc4/Emc3/Mmgt1/Emc7/Emc1",6
"GO:0045926","GO:0045926","negative regulation of growth","40/2353","263/28891",9.49242832820948e-05,0.000743729995789138,0.000467967553511935,"Ryk/Hdac2/Rgs2/Hyal2/Gja1/Actr3/Wwc1/Pak1/Ndufs3/Nkd1/Serpine2/Cdh1/D130043K22Rik/Tnr/Apc/Slit2/Acvr1b/Slit1/Dip2b/Gsk3b/Sema5a/Tspyl2/Slit3/Fgf13/Foxk1/Epha7/Mecp2/Sema3e/Sema6d/Pten/Nrp1/Ptch1/Rai1/Tro/Wwc2/Vgll4/Ptprs/Alms1/Jarid2/Prdm11",40
"GO:0034453","GO:0034453","microtubule anchoring","9/2353","25/28891",9.50982918225675e-05,0.000743729995789138,0.000467967553511935,"Bccip/Cep19/Clasp1/Cep350/Gsk3b/Clasp2/Hook3/Pcm1/Gcc2",9
"GO:0048791","GO:0048791","calcium ion-regulated exocytosis of neurotransmitter","9/2353","25/28891",9.50982918225675e-05,0.000743729995789138,0.000467967553511935,"Syt4/Syt1/Stx1b/Syt11/Cadps/Stxbp1/Syt7/Syt10/Atp2a2",9
"GO:1902307","GO:1902307","positive regulation of sodium ion transmembrane transport","9/2353","25/28891",9.50982918225675e-05,0.000743729995789138,0.000467967553511935,"Atp1b3/Glrx/Ank3/Fgf13/Plcb1/Dnm2/Nos1/Slc9a1/Wnk2",9
"GO:1905039","GO:1905039","carboxylic acid transmembrane transport","26/2353","144/28891",9.61408646226264e-05,0.000750914665564096,0.000472488269842343,"Rgs2/Arl6ip5/Slc13a3/Mpc1/Kcnj10/Arl6ip1/Slc6a13/Abcb1b/Thbs1/Lrrc8c/Abcc1/Slc16a7/Slc36a4/Grm1/Slc7a8/Slc6a7/Slc7a1/Slc5a6/Slc38a7/Slc38a6/Slc6a6/Slc25a22/Slc7a5/Slc16a2/Ntsr1/Lrrc8a",26
"GO:0006942","GO:0006942","regulation of striated muscle contraction","19/2353","90/28891",9.77306765781971e-05,0.000761874908910923,0.000479384641232431,"Sumo1/Calm2/Rgs2/Grcc10/Sri/Bin1/Ryr2/Akap9/Akap6/Adra1a/Cacna1c/Slc8a1/Fgf13/Pde4b/Ank2/Slc9a1/Pde4d/Atp2a2/Agrn",19
"GO:0032011","GO:0032011","ARF protein signal transduction","8/2353","20/28891",9.86754336734985e-05,0.000761874908910923,0.000479384641232431,"Psd/Fbxo8/Arfgef3/Psd3/Arfgef2/Iqsec2/Arfgef1/Iqsec1",8
"GO:0032012","GO:0032012","regulation of ARF protein signal transduction","8/2353","20/28891",9.86754336734985e-05,0.000761874908910923,0.000479384641232431,"Psd/Fbxo8/Arfgef3/Psd3/Arfgef2/Iqsec2/Arfgef1/Iqsec1",8
"GO:0032252","GO:0032252","secretory granule localization","8/2353","20/28891",9.86754336734985e-05,0.000761874908910923,0.000479384641232431,"Syt4/Kif1a/Kif1b/Myo5a/Tanc2/Myo5c/Mecp2/Rasgrp1",8
"GO:0048207","GO:0048207","vesicle targeting, rough ER to cis-Golgi","8/2353","20/28891",9.86754336734985e-05,0.000761874908910923,0.000479384641232431,"Sar1b/Sar1a/Trappc6a/Pdcd6/Trappc2/Trappc2l/Sec16a/Trappc11",8
"GO:0048208","GO:0048208","COPII vesicle coating","8/2353","20/28891",9.86754336734985e-05,0.000761874908910923,0.000479384641232431,"Sar1b/Sar1a/Trappc6a/Pdcd6/Trappc2/Trappc2l/Sec16a/Trappc11",8
"GO:0099150","GO:0099150","regulation of postsynaptic specialization assembly","8/2353","20/28891",9.86754336734985e-05,0.000761874908910923,0.000479384641232431,"Cript/Ptprd/Nrxn1/Abi3bp/Lrrtm1/Ptprs/Arhgef9/Grid2",8
"GO:1904889","GO:1904889","regulation of excitatory synapse assembly","8/2353","20/28891",9.86754336734985e-05,0.000761874908910923,0.000479384641232431,"Cript/Ptprd/Nrxn1/Abi3bp/Clstn3/Lrrtm1/Ptprs/Grid2",8
